X,Y,objectid,cenefa,zona_sitp,nombre,via,direccion_bandera,localidad,longitud,latitud,consecutivo_zona,tipo_m_s,consola,panel,audio,zonas_nuevas,globalid,shape
1000472.8467,1014120.4562,87,005A02,02,Br. Ciudad Jardín Norte,AV. Boyacá,AV. Boyacá - AV. Suba,Suba,-74.07324588,4.72389304,005,S,AV. Boyacá - AV. Suba (005A02),AV. Boyacá - AV. Suba,Avenida Boyacá Avenida Suba,C,{D54A5197-82FF-4F9C-8E64-6C9DE08D29D8},
996936.4157,1011210.7932,88,005A04,04,Br. Florencia,AV. C. de Cali,AV. C. de Cali - CL 72B,Engativá,-74.1051207,4.69758018,005,S,AV. C. de Cali - CL 72B (005A04),AV. C. de Cali - CL 72B,Avenida Ciudad de Cali Calle 72 Be,D,{D1AE2729-94B5-40CE-B421-E5D18ED60E40},
998463.8559,1005059.7507,89,005A05,05,Estación Gobernación,AK 50,AK 50 - AC 26,Teusaquillo,-74.09135244,4.64195614,005,S,AK 50 - AC 26 (005A05),AK 50 - AC 26,Avenida Carrera 50 Avenida Calle 26,K,{08DED8D5-3279-4804-AB5A-809A7E7CDC99},
997278.8779,1004183.1909,90,005A06,06,Batallón Caldas,AK 50,AK 50 - CL 19,Puente Aranda,-74.1020318,4.63402903,005,S,AK 50 - CL 19 (005A06),AK 50 - CL 19,Avenida Carrera 50 Calle 19,K,{3CBB4C61-3CDB-4D9D-A023-C8E28A1DA60E},
996061.23,1002508.5922,91,005A07,07,IED Sorrento,AK 50,AK 50 - CL 4F,Puente Aranda,-74.113005,4.618885,005,S,AK 50 - CL 4F (005A07),AK 50 - CL 4F,Avenida Carrera 50 Calle Cuarta F,F,{968C18B4-0F66-4125-8457-662B2113217B},
990909.6794,1003294.0671,92,005A08,08,IED Francisco de Paula Santander,Av Agoberto Mejía,AV. A. Mejía - CL 38C Sur,Kennedy,-74.15943273,4.62598428,005,S,AV. A. Mejía - CL 38C Sur (005A08),AV. A. Mejía - CL 38C Sur,Avenida Agoberto Mejía Calle 38 C Sur,F,{4206B5A5-EE32-4C18-8BB3-96216DBF820A},
994729.6383,1000182.9366,93,005A09,09,Barrio San Luis,AK 50,AK 50 - CL 37 Sur,Puente Aranda,-74.12500421,4.59785315,005,S,AK 50 - CL 37 Sur (005A09),AK 50 - CL 37 Sur,Avenida Carrera 50 Calle 37 Sur,G,{EAC65F42-798C-4737-A002-FDDE28B7A1FB},
994058.6262,998867.9134,94,005A10,10,Policía Nacional,AV. J. Gaitán C.,AV. J. Gaitán C. - CL 47A Sur,Tunjuelito,-74.13105045,4.58596082,005,M,AV. J. Gaitán C. - CL 47A Sur (005A10),AV. J. Gaitán C. - CL 47A Sur,Avenida Jorge Gaitán Cortés Calle 47 A Sur,H,{EC8AC698-9F64-4B69-93B9-8CFA3FBD4CEB},
993204.2624,995875.750399999,95,005A11,11,Hsp. de Meissen,AV. Boyacá,AV. Boyacá - KR 18B,Ciudad Bolívar,-74.13874752,4.55890174,005,M,AV. Boyacá - KR 18B (005A11),AV. Boyacá - KR 18B,Avenida Boyacá Carrera 18 Be,H,{409DDC18-17B0-4363-97BA-5EA2D3E022C0},
995030.8753,995787.2907,96,005A12,12,Estación Molinos,AV. Caracas,AV. Caracas - KR 7,Rafael Uribe,-74.122287,4.558103,005,S,AV. Caracas - KR 7 (005A12),AV. Caracas - KR 7,Avenida Caracas Carrera Séptima,H,{72625D0E-5B16-4296-8E1A-D95F521F780F},
999273.7561,999182.1043,97,005A13,13,Instituto Nacional de Cancerología,AC 1,AC 1 - KR 9,Santa Fe,-74.08405272,4.58880406,005,S,AC 1 - KR 9 (005A13),AC 1 - KR 9,Avenida Calle Primera Carrera 9,L,{2CE8DDE7-9679-403A-8C1A-7B55974E07BC},
994113.5051,998880.245100001,98,005B10,10,Policía Nacional,AV. J. Gaitán C.,AV. J. Gaitán C. - CL 47 Sur,Tunjuelito,-74.1305559,4.58607238,005,M,AV. J. Gaitán C. - CL 47 Sur (005B10),AV. J. Gaitán C. - CL 47 Sur,Avenida Jorge Gaitán Cortés Calle 47 Sur,H,{25E38030-153E-4356-BABC-FD086D426C0C},
993212.5996,995851.6205,99,005B11,11,Hsp. de Meissen,AV. Boyacá,AV. Boyacá - KR 18 Bis,Ciudad Bolívar,-74.13867237,4.55868353,005,M,AV. Boyacá - KR 18 Bis (005B11),AV. Boyacá - KR 18 Bis,Avenida Boyacá Carrera 18 Bis,H,{8284926D-2665-4420-BE9D-E0F1C873BE6C},
1000628.8178,1007764.6404,100,006A00,00,Monumento Rafael Uribe Uribe,AC 72,AC 72 - KR 29,Barrios Unidos,-74.07184049,4.66641683,006,S,AC 72 - KR 29 (006A00),AC 72 - KR 29,Avenida Calle 72 Carrera 29,A,{F608C160-6DD0-462B-B8F4-77939988C4B3},
1005025.9373,1015299.8236,101,006A01,01,Urb. Villas del Mediterráneo,AK 9,AK 9 - CL 156,Usaquén,-74.03220561,4.73455668,006,S,AK 9 - CL 156 (006A01),AK 9 - CL 156,Avenida Carrera Novena Calle 158 A,B,{27FCA84B-2A4E-4827-88EF-F6B01D9882A7},
1001286.6192,1012583.7297,102,006A02,02,Br. Prado Veraniego,AC 127,AC 127 - KR 56B,Suba,-74.06591112,4.70999621,006,S,AC 127 - KR 56B (006A02),AC 127 - KR 56B,Avenida Calle 127 Carrera 56 Be,C,{2E8CC933-E840-4B31-8ACA-41E1F60135E1},
998303.6967,1013270.639,103,006A03,03,Br. Los Cerezos,AV. C. de Cali,AV. C. de Cali - KR 91,Suba,-74.09279749,4.71620792,006,S,AV. C. de Cali - KR 91 (006A03),AV. C. de Cali - KR 91,Avenida Ciudad de Cali Carrera 91,C,{3E496451-9CFF-4CF4-B64F-52C08426F592},
996981.1662,1011235.8815,104,006A04,04,Br. La Soledad Norte,AV. C. de Cali,AV. C. de Cali - CL 74,Engativá,-74.10471736,4.69780707,006,S,AV. C. de Cali - CL 74 (006A04),AV. C. de Cali - CL 74,Avenida Ciudad de Cali Calle 74,D,{B85B8F1D-234C-4026-92A4-973F327C89A2},
998423.5677,1004997.9734,105,006A05,05,Avenida El Dorado,AK 50,AK 50 - AC 26,Teusaquillo,-74.09171553,4.64139748,006,S,AK 50 - AC 26 (006A05),AK 50 - AC 26,Avenida Carrera 50 Avenida Calle 26,K,{44FE9DAA-A762-4C0D-9A9A-9303CCA72726},
997264.0489,1004126.1919,106,006A06,06,Batallón Caldas,AK 50,AK 50 - CL 19,Puente Aranda,-74.10216543,4.63351358,006,S,AK 50 - CL 19 (006A06),AK 50 - CL 19,Avenida Carrera 50 Calle 19,K,{A7B1BA44-6E9C-4029-9ED1-8FD005993D3D},
996067.987,1002478.3662,107,006A07,07,Br. Brasilia,AK 50,AK 50 - CL 4C,Puente Aranda,-74.11294409,4.61861167,006,S,AK 50 - CL 4C (006A07),AK 50 - CL 4C,Avenida Carrera 50 Calle Cuarta C,F,{8B892C75-F3AB-4929-A77A-5152A9F867C9},
990922.5878,1003337.7961,108,006A08,08,Pq. Metropolitano Cayetano Cañizares,Av Agoberto Mejía,AV. A. Mejía - CL 38 Sur,Kennedy,-74.15931644,4.62637974,006,S,AV. A. Mejía - CL 38 Sur  (006A08),AV. A. Mejía - CL 38 Sur,Avenida Agoberto Mejía Calle 38 Sur,F,{4E85BFF9-70BA-4FB9-B377-F7D55339388A},
994746.2826,1000237.8109,109,006A09,09,Br. Autopista Sur,AK 50,AK 50 - CL 35 Sur,Puente Aranda,-74.12485424,4.59834939,006,S,AK 50 - CL 35 Sur (006A09),AK 50 - CL 35 Sur,Avenida Carrera 50 Calle 35 Sur,G,{9DE24240-2C31-4EF5-8D31-92CC7F298091},
994109.1835,998854.1152,110,006A10,10,Policía Nacional,AV. J. Gaitán C.,AV. J. Gaitán C. - CL 47 Sur,Rafael Uribe,-74.13059483,4.58583608,006,M,AV. J. Gaitán C. - CL 47 Sur (006A10),AV. J. Gaitán C. - CL 47 Sur,Avenida Jorge Gaitán Cortés Calle 47 Sur,H,{84B21566-2DCA-4C65-9A5D-082357EB242A},
993350.8021,995448.7027,111,006A11,11,Br. México,AV. Boyacá,AV. Boyacá - CL 64 Sur,Ciudad Bolívar,-74.13742666,4.55504001,006,M,AV. Boyacá - CL 64 Sur (006A11),AV. Boyacá - CL 64 Sur,Avenida Boyacá Calle 64 Sur,H,{044D30F9-353C-4CDA-9D84-56B1988FCA8E},
995134.2378,995295.971799999,112,006A12,12,Br. Molinos I Sector,AV. Caracas,AV. Caracas - KR 6,Tunjuelito,-74.12135528,4.55366,006,S,AV. Caracas - KR 6  (006A12),AV. Caracas - KR 6,Avenida Caracas Carrera Sexta,H,{915D28CF-0DA3-4CB4-BE1A-5B756ACBDB16},
999068.9352,996950.021299999,113,006A13,13,Av. La Victoria,AK 3 E,KR 3 Este - CL 22 - 61 Sur,San Cristóbal,-74.0858983,4.56861906,006,S,KR 3 Este - CL 22 - 61 Sur (006A13),KR 3 Este - CL 22 - 61 Sur,Carrera Tercera Este Calle 20 Sur,L,{ED8C19BD-9B76-4D2D-B550-9D3E178A9FB9},
994060.248,998844.5743,114,006B10,10,Policía Nacional,AV. J. Gaitán C.,AV. J. Gaitán C. - CL 47A Sur,Tunjuelito,-74.13103582,4.58574977,006,M,AV. J. Gaitán C. - CL 47A Sur (006B10),AV. J. Gaitán C. - CL 47A Sur,Avenida Jorge Gaitán Cortés Calle 47 A Sur,H,{3A247214-4EB0-4BD3-8424-BD04D9487D06},
993365.4683,995412.8562,115,006B11,11,Br. México,AV. Boyacá,AV. Boyacá - CL 64 Sur,Ciudad Bolívar,-74.13729447,4.55471585,006,M,AV. Boyacá - CL 64 Sur (006B11),AV. Boyacá - CL 64 Sur,Avenida Boyacá Calle 64 Sur,H,{48211513-B669-4262-AE30-97195477A3F5},
999433.09,1001929.8231,116,007A00,00,Br. El Listón,AC 19,AC 19 - KR 20,Los Mártires,-74.082617,4.613652,007,M,AC 19 - KR 20 (007A00),AC 19 - KR 20,Avenida Calle 19 Carrera 20,A,{768842C9-7B27-456E-A741-3CDF56659730},
1005061.4223,1015321.0822,117,007A01,01,Br. Barrancas,AK 9,AK 9 - CL 156,Usaquén,-74.03188574,4.7347489,007,S,AK 9 - CL 156 (007A01),AK 9 - CL 156,Avenida Carrera Novena Calle 156,B,{AD053C10-FC86-4EBE-8AD3-41C4FF5876B1},
1000976.2165,1003135.8898,118,538A00,00,Br. La Magdalena,Cl 36,CL 36 - KR 13A,Santa Fe,-74.06870996,4.62455855,538,S,CL 36 - KR 13A (538A00),CL 36 - KR 13A,Calle 36 13 A,A,{421AAC89-430D-4644-A5D7-0D9976E3EFE3},
1000710.6104,1012741.6575,119,007A02,02,C.C. Bulevar Niza,AC 127,AC 127 - AV. Suba,Suba,-74.0711029,4.71142443,007,S,AC 127 - AV. Suba (007A02),AC 127 - AV. Suba,Avenida Calle 127 Avenida Suba,C,{C56920E7-1549-49F3-B172-2999A4A63697},
998328.6361,1013270.8753,120,007A03,03,Br. Los Cerezos,AV. C. de Cali,AV. C. de Cali - KR 91,Suba,-74.0925727,4.71621006,007,S,AV. C. de Cali - KR 91 (007A03),AV. C. de Cali - KR 91,Avenida Ciudad de Cali Carrera 91,C,{24E631DB-578D-49FF-A79F-BBB1D0E96F79},
997240.2906,1011597.3809,121,007A04,04,Br. La Granja,AV. C. de Cali,AV. C. de Cali - CL 76A,Engativá,-74.10238193,4.70107623,007,S,AV. C. de Cali - CL 76A (007A04),AV. C. de Cali - CL 76A,Avenida Ciudad de Cali Calle 76 A,D,{82F23560-13E6-4C40-ACD8-AECEF6E16AE0},
997608.6739,1009465.2718,122,007A05,05,Colegio Andrés Frey,AV. Boyacá,AV. Boyacá - CL 66A,Engativá,-74.099061,4.68179549,007,M,AV. Boyacá - CL 66A (007A05),AV. Boyacá - CL 66A,Avenida Boyacá Calle 66 A,D,{C7A98459-B424-4BB8-AD34-295528889F21},
995793.0045,1007323.4235,123,007A06,06,Avenida Esperanza,AV. Boyacá,AV. Boyacá - AV. Esperanza,Fontibón,-74.11542463,4.66242587,007,M,AV. Boyacá - AV. Esperanza (007A06),AV. Boyacá - AV. Esperanza,Avenida Boyacá Avenida Esperanza,K,{C2F8A7B2-700C-4B85-A99C-5C047B40BEB9},
995923.3501,1002214.3893,124,007A07,07,Br. Barcelona,AK 50,AK 50 - CL 3-57 / 67,Puente Aranda,-74.11424747,4.61622443,007,S,AK 50 - CL 3-57 / 67 (007A07),AK 50 - CL 3-57 / 67,Avenida Carrera 50 Calle Tercera,F,{4B370F6C-E112-47B8-880C-D4DA2CC44F05},
990615.8621,1002977.2338,125,007A08,08,IED San Pedro Claver,Av Agoberto Mejía,AV. A. Mejía - CL 41B Sur,Kennedy,-74.16208036,4.62311882,007,S,AV. A. Mejía - CL 41B Sur (007A08),AV. A. Mejía - CL 41B Sur,Avenida Agoberto Mejía Calle 41 Be Sur,F,{E14A1A51-392E-4CD4-BCF5-C1D8091D2A48},
994587.8549,999852.7114,126,007A09,09,Urb. Villa Sonia,AK 50,AK 50 - CL 39A Sur,Puente Aranda,-74.12628175,4.5948668,007,S,AK 50 - CL 39A Sur (007A09),AK 50 - CL 39A Sur,Avenida Carrera 50 Calle 39 A Sur,G,{A5B18F3C-AAA8-44F8-8C49-F0925186CF48},
993653.7809,998778.950099999,127,007A10,10,Br. Samore,AV. J. Gaitán C.,AV. J. Gaitán C. - CL 49B Sur,Tunjuelito,-74.13469878,4.58515604,007,M,AV. J. Gaitán C. - CL 49B Sur (007A10),AV. J. Gaitán C. - CL 49B Sur,Avenida Jorge Gaitán Cortés Calle 49 Be Sur,H,{9FE8D41E-E7F0-46F6-B4AF-650E9493E3BE},
993310.7158,995411.011700001,128,007A11,11,Br. Lucero del Sur,AV. Boyacá,AV. Boyacá - CL 64ABis Sur,Ciudad Bolívar,-74.13778787,4.55469913,007,M,AV. Boyacá - CL 64ABis Sur (007A11),AV. Boyacá - CL 64ABis Sur,Avenida Boyacá Calle 64 A Bis Sur,H,{BCFA7546-C7E6-4FD0-98F3-CC573EFA4D59},
995162.8912,994643.16,129,007A12,12,Escuela de Artillería No. 13,AV. Caracas,AV. Caracas - TV 5D,Rafael Uribe,-74.12109672,4.54775656,007,S,AV. Caracas - TV 5D (007A12),AV. Caracas - TV 5D,Avenida Caracas Transversal Quinta D,H,{F94DE181-7E18-4B6D-A4BF-3EAFDBC7C115},
999068.1876,996930.3369,130,007A13,13,Br. San Blas,AK 3 E,KR 3 E - DG 20A Sur,San Cristóbal,-74.08590503,4.56844105,007,S,KR 3 E - DG 20A Sur (007A13),KR 3 E - DG 20A Sur,Carrera Tercera Este Diagonal 20 A Sur,L,{98E25E1C-FBE2-4769-920E-FD6C4BE9C927},
999477.9181,1001891.4511,131,007B00,00,Br. El Listón,AC 19,AC 19 - KR 22,Los Mártires,-74.082213,4.613305,007,M,AC 19 - KR 22 (007B00),AC 19 - KR 22,Avenida Calle 19 Carrera 22,A,{61AB94EB-5088-4D6D-BE01-38C15C636DCE},
997621.6593,1009483.5176,132,007B05,05,Colegio Andrés Frey,AV. Boyacá,AV. Boyacá - CL 66A,Engativá,-74.09894397,4.68196049,007,M,AV. Boyacá - CL 66A (007B05),AV. Boyacá - CL 66A,Avenida Boyacá Calle 66 A,D,{419F45CB-3187-465E-B40B-E425987B2FA6},
995772.1245,1007298.598,133,007B06,06,Avenida Esperanza,AV. Boyacá,AV. Boyacá - AV. Esperanza,Fontibón,-74.11561281,4.66220136,007,M,AV. Boyacá - AV. Esperanza (007B06),AV. Boyacá - AV. Esperanza,Avenida Boyacá Avenida Esperanza,K,{D8B7FF49-01E1-4A50-AB85-4FFF2BC6F367},
993582.9184,998765.592499999,134,007B10,10,Br. Samore,AV. J. Gaitán C.,AV. J. Gaitán C. - CL 50 Sur,Tunjuelito,-74.13533736,4.58503519,007,M,AV. J. Gaitán C. - CL 50 Sur (007B10),AV. J. Gaitán C. - CL 50 Sur,Avenida Jorge Gaitán Cortés Calle 50 Sur,H,{BB01E36D-F620-431E-942B-F4D439EB0233},
993278.2473,995504.982100001,135,007B11,11,Br. Lucero del Sur,AV. Boyacá,AV. Boyacá - CL 64ABis Sur,Ciudad Bolívar,-74.13808052,4.55554889,007,M,AV. Boyacá - CL 64ABis Sur (007B11),AV. Boyacá - CL 64ABis Sur,Avenida Boyacá Calle 64 A Bis Sur,H,{7867D6CE-3725-49FF-AD17-AA1E11643BC8},
995748.2852,1007269.3098,136,007C06,06,Avenida Esperanza,AV. Boyacá,AV. Boyacá - AV. Esperanza,Fontibón,-74.11582765,4.66193649,007,M,AV. Boyacá - AV. Esperanza (007C06),AV. Boyacá - AV. Esperanza,Avenida Boyacá Avenida Esperanza,K,{B1E4B163-0B3C-4C86-BE35-4B81F6B33148},
997853.6455,1001084.8974,137,008A00,00,Estación Comuneros,AC 6,AC 6 - AK 30,Los Mártires,-74.096851,4.606011,008,S,AC 6 - AK 30 (008A00),AC 6 - AK 30,Avenida Calle Sexta Avenida Carrera 30,A,{D33C3EBE-88E8-48DC-824C-4F188FCECA64},
1005010.3503,1014835.7451,138,008A01,01,Br. La Liberia,AK 9,AK 9 - AC 153,Usaquén,-74.03234638,4.73035999,008,S,AK 9 - AC 153 (008A01),AK 9 - AC 153,Avenida Carrera Novena Avenida Calle 153,B,{3B6E23B6-4A5A-4F2F-850D-18ED21A17E1B},
1002919.2162,1015690.2266,139,008A02,02,Colegio Sagrado Corazón de Jesús,Cl 153,AC 153 - KR 45,Suba,-74.05119483,4.7380881,008,S,AC 153 - KR 45 (008A02),AC 153 - KR 45,Avenida Calle 153 Carrera 50,B,{C888078D-17A0-4F98-8FC7-D80427FE7767},
997514.36,1015359.2164,140,008A03,03,Br. Lago de Suba,AV. C. de Cali,AV. C. de Cali - CL 131B,Suba,-74.09991276,4.73509489,008,S,AV. C. de Cali - CL 131B (008A03),AV. C. de Cali - CL 131B,Avenida Ciudad de Cali Calle 131 Be,C,{4C7F8629-95E9-42F8-A2B7-4C5CF9600B7D},
998430.3176,1012186.2478,141,008A04,04,Br. La Española,AV. C. de Cali,AV. C. de Cali - DG 84A,Engativá,-74.091656,4.7064017,008,S,AV. C. de Cali - DG 84A (008A04),AV. C. de Cali - DG 84A,Avenida Ciudad de Cali Diagonal 84 A,D,{2F38D6F3-637B-458F-9211-C2F3813F6C7C},
996123.8933,1007705.7634,142,008A05,05,Avenida Calle 26,AV. Boyacá,AV. Boyacá - AC 26,Fontibón,-74.11244258,4.66588356,008,M,AV. Boyacá - AC 26 (008A05),AV. Boyacá - AC 26,Avenida Boyacá Avenida Calle 26,K,{4DEE1766-3521-414C-972E-1BA536F27AAC},
995789.2804,1007239.2553,143,008A06,06,Avenida Esperanza,AV. Boyacá,AV. Boyacá - AV. Esperanza,Fontibón,-74.11545816,4.66166473,008,M,AV. Boyacá - AV. Esperanza (008A06),AV. Boyacá - AV. Esperanza,Avenida Boyacá Avenida Esperanza,K,{EF9AC065-D54A-4217-8E94-C05BE9540DB4},
995946.4769,1002210.6989,144,008A07,07,Br. La Primavera Norte,AK 50,AK 50 - CL 3,Puente Aranda,-74.11403904,4.61619107,008,S,AK 50 - CL 3 (008A07),AK 50 - CL 3,Avenida Carrera 50 Calle Tercera,F,{4D04B5E1-2819-409B-92A6-C413129F3467},
990561.4622,1002964.2994,145,008A08,08,Pq. Metropolitano Cayetano Cañizares,Av Agoberto Mejía,AV. A. Mejía - CL 41C Sur,Kennedy,-74.16257061,4.62300179,008,S,AV. A. Mejía - CL 41C Sur (008A08),AV. A. Mejía - CL 41C Sur,Avenida Agoberto Mejía Calle 41 C Sur,F,{03AAC775-7DFC-4B47-8F43-9C839A4B36FB},
994564.608,999873.932600001,146,008A09,09,Urb Villa Sonia,AK 50,AK 50 - CL 39A Sur,Puente Aranda,-74.12649126,4.59505869,008,S,AK 50 - CL 39A Sur (008A09),AK 50 - CL 39A Sur,Avenida Carrera 50 Calle 39 A Sur,G,{69AFD7E0-EEC5-4891-9BA8-308575CA49EA},
993266.1248,998652.7061,147,008A10,10,Br. Fátima (Colegio La Presentación  Fátima),AV. J. Gaitán C.,AV. J. Gaitán C. - DG 50 Sur,Tunjuelito,-74.13819216,4.58401411,008,S,AV. J. Gaitán C. - DG 50 Sur (008A10),AV. J. Gaitán C. - DG 50 Sur,Avenida Jorge Gaitán Cortés Diagonal 50 Sur,H,{CB5DCFA4-802C-4FB8-9D4D-2A7E63805DB2},
993440.3123,995198.7335,148,008A11,11,Br. México,AV. Boyacá,AV. Boyacá - CL 65A Sur,Ciudad Bolívar,-74.13661986,4.55277957,008,S,AV. Boyacá - CL 65A Sur (008A11),AV. Boyacá - CL 65A Sur,Avenida Boyacá Calle 65 A Sur,H,{C60A1C26-453D-4C84-8593-D065B8456943},
995182.8969,994197.6412,149,008A12,12,Ladrillera Santafé,AV. Caracas,AV. Caracas - KR 56,Usme,-74.1209162,4.54372769,008,S,AV. Caracas - KR 56 (008A12),AV. Caracas - KR 56,Avenida Caracas Carrera 56,H,{646A760E-C33A-4CC5-8687-BF331C560CD5},
998935.9638,996530.9023,150,008A13,13,IED Tomás Rueda Vargas,AK 5 E,KR 5 Este - CL 26 Sur,San Cristóbal,-74.08709653,4.5648289,008,S,KR 5 Este - CL 26 Sur (008A13),KR 5 Este - CL 26 Sur,Carrera Quinta Este Calle 26 Sur,L,{C18D0BCF-55C6-469B-A1FF-59D47289826F},
996196.41,1007786.9881,151,008B05,05,Avenida Calle 26,AV. Boyacá,AV. Boyacá - AC 26,Fontibón,-74.11178903,4.66661811,008,M,AV. Boyacá - AC 26 (008B05),AV. Boyacá - AC 26,Avenida Boyacá Avenida Calle 26,K,{441B638F-457E-49B8-A2E8-C2E07A193648},
995772.5046,1007219.1054,152,008B06,06,Avenida Esperanza,AV. Boyacá,AV. Boyacá - AV. Esperanza,Fontibón,-74.11560934,4.6614825,008,M,AV. Boyacá - AV. Esperanza (008B06),AV. Boyacá - AV. Esperanza,Avenida Boyacá Avenida Esperanza,K,{B5938ED5-DE47-452E-BB7C-BDB3E06A72E8},
999057.0944,1002592.3662,153,009A00,00,C.C. Calima,AC 22,AC 22 - KR 29A,Los Mártires,-74.0860056,4.61964342,009,S,AC 22 - KR 29A (009A00),AC 22 - KR 29A,Avenida Calle 22 Carrera 29 A,A,{CE997CC4-B406-427A-A7B1-BDB7AE99F0AF},
1005047.6496,1014853.3283,154,009A01,01,Avenida Calle 153,AK 9,AK 9 - AC 153,Usaquén,-74.03201016,4.73051897,009,S,AK 9 - AC 153 (009A01),AK 9 - AC 153,Avenida Carrera Novena Avenida Calle 153,B,{F59787B5-D376-41DD-9736-FDE86BB45FFF},
1002648.851,1015750.8554,155,009A02,02,Colegio Colombo Hebreo,Cl 153,AC 153 - KR 50,Suba,-74.05363182,4.73863646,009,S,AC 153 - KR 50 (009A02),AC 153 - KR 50,Avenida Calle 153 Carrera 50,B,{4E3E8B7F-AE62-4B37-B0A8-82F55CF1056D},
997479.0101,1015343.0858,156,009A03,03,Br. Aures II,AV. C. de Cali,AV. C. de Cali - CL 131B,Suba,-74.10023139,4.73494901,009,S,AV. C. de Cali - CL 131B (009A03),AV. C. de Cali - CL 131B,Avenida Ciudad de Cali Calle 131 Be,C,{5BB121C7-E569-46E7-B7F6-3F72AB402588},
997876.2544,1012345.2001,157,009A04,04,Br. La Serena,AV. C. de Cali,AV. C. de Cali - AC 90,Engativá,-74.09665,4.707839,009,S,AV. C. de Cali - AC 90 (009A04),AV. C. de Cali - AC 90,Avenida Ciudad de Cali Avenida Calle 90,D,{C561CC1C-4410-497E-9E06-DA0F6805DA2D},
995843.0041,1009643.57,158,009A05,05,Avenida José Celestino Mutis,AV. C. de Cali,AV. C. de Cali - AC 63,Engativá,-74.11497511,4.68340719,009,S,AV. C. de Cali - AC 63 (009A05),AV. C. de Cali - AC 63,Avenida Ciudad de Cali Avenida Calle 63,K,{0DDB40BA-92E8-4131-A412-B7C29FEF6670},
989897.1185,1010825.7388,159,009A06,06,Br. Puente Grande,AV. Centenario,AV. Centenario - KR 134A,Fontibón,-74.168567,4.69409271,009,S,AV. Centenario - KR 134A (009A06),AV. Centenario - KR 134A,Avenida Centenario Carrera 134 A,K,{372AF043-20E0-4D5B-AD73-495B18224B94},
989889.4725,1010799.8533,160,009A07,07,Br. Kasandra,AV. Centenario,AV. Centenario - KR 135,Fontibón,-74.16863589,4.69385861,009,S,AV. Centenario - KR 135 (009A07),AV. Centenario - KR 135,Avenida Centenario Carrera 134 A,K,{D36FAFBA-1521-448B-BEA2-DBE35A25B0A1},
995813.0965,1001971.4424,161,009A08,08,Pq. Girasol,AK 50,AK 50 - CL 2C,Puente Aranda,-74.11524098,4.61402738,009,S,AK 50 - CL 2C (009A08),AK 50 - CL 2C,Avenida Carrera 50 Calle Segunda C,G,{C1E20595-F206-4BE0-9AB6-4DCF0C65C67F},
988532.0791,1001183.2167,162,009A09,09,Urbanización La Capilla,CL 59 Sur,CL 59 Sur - KR 78L,Bosa,-74.18085762,4.60689286,009,S,CL 59 Sur - KR 78L (009A09),CL 59 Sur - KR 78L,Calle 59 Sur Carrera 79 Be,G,{AC696DBE-DE1A-4BAF-8FB5-65E4DF274BBE},
993316.446,998684.127800001,163,009A10,10,Br. El Carmen,AV. J. Gaitán C.,AV. J. Gaitán C. - DG 49B Sur,Tunjuelito,-74.1377387,4.5842983,009,S,AV. J. Gaitán C. - DG 49B Sur (009A10),AV. J. Gaitán C. - DG 49B Sur,Avenida Jorge Gaitán Cortés Diagonal 49 Be Sur,H,{2C4DCCBD-8D20-48B9-8674-C3418840595E},
993390.1377,995178.548699999,164,009A11,11,Br. Lucero del Sur,AV. Boyacá,AV. Boyacá - CL 66 Sur,Ciudad Bolívar,-74.13707199,4.552597,009,S,AV. Boyacá - CL 66 Sur (009A11),AV. Boyacá - CL 66 Sur,Avenida Boyacá Calle 66 Sur,H,{EBEFAA82-F785-4375-9ED3-9E0F81F21A42},
995244.1058,993014.341499999,165,009A12,12,Ladrillera Santafé,AV. Caracas,AV. Caracas - CL 65 Sur,Usme,-74.120364,4.533027,009,S,AV. Caracas - CL 65 Sur (009A12),AV. Caracas - CL 65 Sur,Avenida Caracas Calle 65 Sur,H,{5371096F-2CE5-4226-9F9E-C0AD94BD122D},
999036.5599,996499.0646,166,009A13,13,IED Tomás Rueda Vargas,KR 8 Este,KR 8 Este - CL 26 Sur,San Cristóbal,-74.08619,4.564541,009,S,KR 8 Este - CL 26 Sur (009A13),KR 8 Este - CL 26 Sur,Carrera Octava Este Calle 26 Sur,L,{9096F6A8-D95D-4FC3-9665-7D6962071B6A},
998089.9765,1001020.4089,167,010A00,00,IED Ricaurte,AK 27,AK 27 - AC 6,Los Mártires,-74.09472116,4.60542788,010,M,AK 27 - AC 6 (010A00),AK 27 - AC 6,Avenida Carrera 27 Avenida Calle Sexta,A,{FC7A25C9-7CDD-44F8-99F9-8B1273E93E7E},
1004994.021,1014085.2263,168,010A01,01,Pq. Cedritos,AK 9,AK 9 - CL 146,Usaquén,-74.032494,4.723573,010,S,AK 9 - CL 146 (010A01),AK 9 - CL 146,Avenida Carrera Novena Calle 146,B,{3BDE1A7E-3CCF-4DB4-A283-0BFA7E930986},
1001963.6531,1015580.5893,169,010A02,02,Mazurén 18,KR 56,KR 56 - CL 152,Suba,-74.05980806,4.73709692,010,S,KR 56 - CL 152 (010A02),KR 56 - CL 152,Carrera 56 Calle 152,C,{8D07DBA6-DB9E-450D-9747-1543ECF30B23},
